id,gene_id,transcript_type,Class,prob
ENST00000471389.3,ENSG00000140718.16,protein_coding,not_nmd,0.070712775163909
ENST00000383032.3,ENSG00000092377.11,protein_coding,not_nmd,0.857661660983933
ENST00000446941.2,ENSG00000114770.14,protein_coding,not_nmd,0.316025244096126
ENST00000430339.3,ENSG00000113916.15,protein_coding,not_nmd,0.138300579949095
ENST00000234626.8,ENSG00000097046.10,protein_coding,not_nmd,0.0358746610182932
ENST00000287641.3,ENSG00000157005.3,protein_coding,not_nmd,0.120888961872368
ENST00000515059.3,ENSG00000138696.8,protein_coding,not_nmd,0.135253588163488
ENST00000457823.4,ENSG00000163104.15,protein_coding,not_nmd,0.0570481485370631
ENST00000419304.4,ENSG00000106541.9,protein_coding,not_nmd,0.253259634560202
ENST00000357992.6,ENSG00000158711.11,protein_coding,not_nmd,0.0983013563364926
ENST00000344838.6,ENSG00000163576.15,protein_coding,not_nmd,0.0888303768524881
ENST00000284995.8,ENSG00000154743.15,protein_coding,not_nmd,0.413198154636945
ENST00000374212.4,ENSG00000136868.10,protein_coding,not_nmd,0.0747231849754956
ENST00000378643.5,ENSG00000221829.7,protein_coding,not_nmd,0.672703100602708
ENST00000306729.9,ENSG00000169696.13,protein_coding,not_nmd,0.158627633773513
ENST00000253496.3,ENSG00000131187.7,protein_coding,not_nmd,0.0692717968701962
ENST00000435154.5,ENSG00000147813.13,protein_coding,not_nmd,0.0641066628576556
ENST00000577985.3,ENSG00000196704.9,protein_coding,not_nmd,0.670527069188586
ENST00000393578.5,ENSG00000149948.11,protein_coding,not_nmd,0.395177988637862
ENST00000203166.7,ENSG00000249115.6,protein_coding,not_nmd,0.0242193216296551
ENST00000398367.1,ENSG00000160185.11,protein_coding,not_nmd,0.0919090493793809
ENST00000361528.6,ENSG00000080802.16,protein_coding,not_nmd,0.506683714122784
ENST00000528919.3,ENSG00000179832.15,protein_coding,not_nmd,0.0800021005260626
ENST00000380328.4,ENSG00000160191.15,protein_coding,not_nmd,0.0765178908621214
ENST00000396432.4,ENSG00000107863.14,protein_coding,not_nmd,0.160452174176211
ENST00000393413.5,ENSG00000135679.19,protein_coding,not_nmd,0.0367958117298658
ENST00000352767.5,ENSG00000114867.17,protein_coding,not_nmd,0.191774465483717
ENST00000375604.4,ENSG00000126217.18,protein_coding,not_nmd,0.0455909421054867
ENST00000006015.3,ENSG00000005073.5,protein_coding,not_nmd,0.0150661764447716
ENST00000312033.3,ENSG00000106948.14,protein_coding,not_nmd,0.190384142062036
ENST00000391411.7,ENSG00000212719.8,protein_coding,not_nmd,0.0180744702838003
ENST00000393216.2,ENSG00000188523.6,protein_coding,not_nmd,0.0571839627631552
ENST00000368476.3,ENSG00000160716.4,protein_coding,not_nmd,0.0834943888947612
ENST00000550845.3,ENSG00000088986.8,protein_coding,not_nmd,0.100025450665415
ENST00000407253.5,ENSG00000100162.12,protein_coding,not_nmd,0.135000799514657
ENST00000324366.10,ENSG00000100462.13,protein_coding,not_nmd,0.229676014971469
ENST00000440122.4,ENSG00000163606.8,protein_coding,not_nmd,0.0767539522611976
ENST00000524821.3,ENSG00000213563.4,protein_coding,not_nmd,0.112761882029454
ENST00000595423.1,ENSG00000167487.9,protein_coding,not_nmd,0.47614924423202
ENST00000455112.4,ENSG00000161040.14,protein_coding,not_nmd,0.107096222718829
ENST00000332160.4,ENSG00000185432.11,protein_coding,not_nmd,0.0335492457882936
ENST00000373600.5,ENSG00000119408.14,protein_coding,not_nmd,0.163102820965433
ENST00000301281.8,ENSG00000167671.9,protein_coding,not_nmd,0.191938426760373
ENST00000378204.4,ENSG00000182197.8,protein_coding,not_nmd,0.144082523113198
ENST00000621805.2,ENSG00000099246.14,protein_coding,not_nmd,0.0264711143792449
ENST00000395002.4,ENSG00000138640.12,protein_coding,not_nmd,0.0924938614823283
ENST00000509586.3,ENSG00000164128.4,protein_coding,not_nmd,0.423104191529096
ENST00000334204.4,ENSG00000165115.12,protein_coding,not_nmd,0.109606958292319
ENST00000378600.5,ENSG00000134574.9,protein_coding,not_nmd,0.140103745754412
ENST00000318430.7,ENSG00000167895.12,protein_coding,not_nmd,0.149609490449497
ENST00000579002.3,ENSG00000125445.8,protein_coding,not_nmd,0.474329172652122
ENST00000281496.6,ENSG00000102763.13,protein_coding,not_nmd,0.0585243085811665
ENST00000326153.6,ENSG00000178605.10,protein_coding,not_nmd,0.0580069466906109
ENST00000541522.3,ENSG00000112763.13,protein_coding,not_nmd,0.294774695887214
ENST00000396954.5,ENSG00000164172.16,protein_coding,not_nmd,0.631187485585633
ENST00000368007.6,ENSG00000158793.11,protein_coding,not_nmd,0.351102908489577
ENST00000373925.3,ENSG00000130775.13,protein_coding,not_nmd,0.241471091850173
ENST00000367135.5,ENSG00000174502.16,protein_coding,not_nmd,0.0473173195290746
ENST00000475805.3,ENSG00000106976.16,protein_coding,not_nmd,0.227275942571349
ENST00000268793.4,ENSG00000141096.4,protein_coding,not_nmd,0.356528417478411
ENST00000371199.5,ENSG00000101966.10,protein_coding,not_nmd,0.0360831208732674
ENST00000476665.3,ENSG00000106012.15,protein_coding,not_nmd,0.0774112967117527
ENST00000600128.3,ENSG00000142449.10,protein_coding,not_nmd,0.637584731743991
ENST00000477432.1,ENSG00000136758.16,protein_coding,not_nmd,0.107173715380861
ENSTR0000381233.5,ENSGR0000196433.9,protein_coding,not_nmd,0.110518383745356
ENST00000396576.4,ENSG00000165995.16,protein_coding,not_nmd,0.104659141227874
ENST00000592685.3,ENSG00000065989.13,protein_coding,not_nmd,0.0521429994187342
ENST00000373176.3,ENSG00000106992.15,protein_coding,not_nmd,0.304234929118127
ENST00000391728.6,ENSG00000167633.14,protein_coding,not_nmd,0.0596143976739636
ENST00000368585.3,ENSG00000171811.10,protein_coding,not_nmd,0.576996160434275
ENST00000303538.10,ENSG00000121892.12,protein_coding,not_nmd,0.29750266032562
ENST00000576820.3,ENSG00000196388.6,protein_coding,not_nmd,0.116980856112246
ENST00000414241.5,ENSG00000162521.16,protein_coding,not_nmd,0.277141801995044
ENST00000380385.4,ENSG00000168079.14,protein_coding,not_nmd,0.453371985561627
ENST00000361040.7,ENSG00000116580.16,protein_coding,not_nmd,0.0179110017852824
ENST00000601162.1,ENSG00000152467.7,protein_coding,not_nmd,0.23928659752508
ENST00000449045.4,ENSG00000131238.14,protein_coding,not_nmd,0.0959554829073387
ENST00000377658.6,ENSG00000162413.14,protein_coding,not_nmd,0.0153644169953956
ENST00000451717.3,ENSG00000131831.15,protein_coding,not_nmd,0.0576735366485044
ENST00000264938.5,ENSG00000066230.8,protein_coding,not_nmd,0.077624517833752
ENST00000448872.4,ENSG00000120158.9,protein_coding,not_nmd,0.125054465946414
ENST00000341010.4,ENSG00000136697.10,protein_coding,not_nmd,0.11483435673964
ENST00000586895.3,ENSG00000198258.8,protein_coding,not_nmd,0.272831713189272
ENST00000378617.3,ENSG00000165282.11,protein_coding,not_nmd,0.218603195645271
ENST00000380790.4,ENSG00000015153.12,protein_coding,not_nmd,0.110533620507159
ENST00000497535.3,ENSG00000105856.11,protein_coding,not_nmd,0.272599942029708
ENST00000312196.6,ENSG00000005302.15,protein_coding,not_nmd,0.0705724765659993
ENST00000297668.8,ENSG00000106714.15,protein_coding,not_nmd,0.0294940139969827
ENST00000373968.3,ENSG00000165471.6,protein_coding,not_nmd,0.0232284830728697
ENST00000538658.3,ENSG00000166037.8,protein_coding,not_nmd,0.0516306113807668
ENST00000366847.6,ENSG00000213066.9,protein_coding,not_nmd,0.178974641174599
ENST00000575479.1,ENSG00000213918.8,protein_coding,not_nmd,0.344764445940789
ENST00000343805.8,ENSG00000079263.16,protein_coding,not_nmd,0.0557365037683705
ENST00000382438.5,ENSG00000109705.7,protein_coding,not_nmd,0.202163457060685
ENST00000467909.3,ENSG00000143036.14,protein_coding,not_nmd,0.137773326032338
ENST00000293636.1,ENSG00000139610.1,protein_coding,not_nmd,0.129098173368313
ENST00000560611.3,ENSG00000140199.9,protein_coding,not_nmd,0.0586798185243133
ENST00000250825.4,ENSG00000129864.6,protein_coding,not_nmd,0.0683550392736053
ENST00000395826.4,ENSG00000115138.8,protein_coding,not_nmd,0.0866041040905954
ENST00000546561.2,ENSG00000127324.6,protein_coding,not_nmd,0.457632442148112
ENST00000264387.6,ENSG00000042304.8,protein_coding,not_nmd,0.0524027342389931
ENST00000540035.3,ENSG00000079101.14,protein_coding,not_nmd,0.226170460305183
ENST00000392951.6,ENSG00000149591.14,protein_coding,not_nmd,0.204199508210906
ENST00000524618.3,ENSG00000117640.15,protein_coding,not_nmd,0.0983703432995252
ENST00000619100.2,ENSG00000017483.12,protein_coding,not_nmd,0.666346452966467
ENST00000261699.6,ENSG00000087299.9,protein_coding,not_nmd,0.0890393041546043
ENST00000359526.6,ENSG00000130816.12,protein_coding,not_nmd,0.187163373014146
ENST00000582809.3,ENSG00000146872.15,protein_coding,not_nmd,0.78598314599679
ENST00000246868.4,ENSG00000126524.7,protein_coding,not_nmd,0.235107829304324
ENST00000301327.4,ENSG00000167700.6,protein_coding,not_nmd,0.399196149841232
ENST00000512894.3,ENSG00000182923.14,protein_coding,not_nmd,0.298019196672029
ENST00000398234.5,ENSG00000160191.15,protein_coding,not_nmd,0.10807341957946
ENST00000503780.3,ENSG00000164118.10,protein_coding,not_nmd,0.248388176715832
ENST00000398738.2,ENSG00000244694.5,protein_coding,not_nmd,0.0204751504247974
ENST00000509137.4,ENSG00000161243.6,protein_coding,not_nmd,0.828373790890481
ENST00000439831.1,ENSG00000133121.18,protein_coding,not_nmd,0.217452171298044
ENST00000361024.4,ENSG00000137145.18,protein_coding,not_nmd,0.0196825596515453
ENST00000367208.1,ENSG00000182004.10,protein_coding,not_nmd,0.17245970119492
ENST00000442720.3,ENSG00000129810.12,protein_coding,not_nmd,0.257914594631955
ENST00000579152.1,ENSG00000108551.4,protein_coding,not_nmd,0.0378359767421393
ENST00000368977.6,ENSG00000135537.14,protein_coding,not_nmd,0.0537282002874698
ENST00000397060.6,ENSG00000124564.15,protein_coding,not_nmd,0.247466272474987
ENST00000334163.3,ENSG00000186141.6,protein_coding,not_nmd,0.165190451599751
ENST00000258424.2,ENSG00000135940.4,protein_coding,not_nmd,0.106217025888407
ENST00000373668.5,ENSG00000084636.15,protein_coding,not_nmd,0.732534047722718
ENST00000309384.2,ENSG00000183542.5,protein_coding,not_nmd,0.192719762748506
ENST00000600603.3,ENSG00000104960.13,protein_coding,not_nmd,0.339382118756264
ENST00000460047.3,ENSG00000154310.14,protein_coding,not_nmd,0.0555033019908864
ENST00000342105.5,ENSG00000095794.17,protein_coding,not_nmd,0.136060328013241
ENST00000572250.1,ENSG00000029725.14,protein_coding,not_nmd,0.615809408201259
ENST00000471651.1,ENSG00000117448.11,protein_coding,not_nmd,0.132288868070809
ENST00000460851.3,ENSG00000144895.9,protein_coding,not_nmd,0.125712656955496
ENST00000380707.6,ENSG00000172062.14,protein_coding,not_nmd,0.308348347615695
ENST00000514743.3,ENSG00000163110.12,protein_coding,not_nmd,0.0287215220863947
ENST00000253697.5,ENSG00000131379.7,protein_coding,not_nmd,0.344239339468997
ENST00000241651.4,ENSG00000122180.4,protein_coding,not_nmd,0.0518993853311083
ENST00000585558.3,ENSG00000153822.11,protein_coding,not_nmd,0.0852109045494279
ENST00000200181.5,ENSG00000132470.11,protein_coding,not_nmd,0.13111854466767
ENST00000522971.3,ENSG00000160932.8,protein_coding,not_nmd,0.099161045925636
ENST00000403492.3,ENSG00000167077.10,protein_coding,not_nmd,0.13767254111755
ENST00000488550.3,ENSG00000143995.17,protein_coding,not_nmd,0.107694571705525
ENST00000367005.6,ENSG00000117625.11,protein_coding,not_nmd,0.0800292154258807
ENST00000419218.3,ENSG00000173402.9,protein_coding,not_nmd,0.751478447011972
ENST00000521967.1,ENSG00000186335.6,protein_coding,not_nmd,0.207085268204579
ENST00000423479.5,ENSG00000124092.10,protein_coding,not_nmd,0.0580747332408734
ENST00000442682.4,ENSG00000214128.8,protein_coding,not_nmd,0.035162047846043
ENST00000305864.5,ENSG00000164035.7,protein_coding,not_nmd,0.378167949099168
ENST00000252804.6,ENSG00000130508.8,protein_coding,not_nmd,0.0202899313604936
ENST00000413146.4,ENSG00000120949.12,protein_coding,not_nmd,0.677730149754285
ENST00000520781.3,ENSG00000104763.15,protein_coding,not_nmd,0.213947680019451
ENST00000329428.8,ENSG00000188611.12,protein_coding,not_nmd,0.0610467113937539
ENST00000322834.7,ENSG00000171574.15,protein_coding,not_nmd,0.696202842457695
ENST00000458722.3,ENSG00000059377.13,protein_coding,not_nmd,0.171367340626659
ENST00000406935.3,ENSG00000004846.14,protein_coding,not_nmd,0.775577324417426
ENST00000566169.3,ENSG00000205336.9,protein_coding,not_nmd,0.34508730114759
ENST00000308249.3,ENSG00000175175.5,protein_coding,not_nmd,0.0140953120573976
ENST00000307518.7,ENSG00000165887.9,protein_coding,not_nmd,0.367603681097332
ENST00000394059.6,ENSG00000120519.12,protein_coding,not_nmd,0.263449407782345
ENST00000332896.5,ENSG00000169372.10,protein_coding,not_nmd,0.0849209030377858
ENST00000563504.3,ENSG00000135698.7,protein_coding,not_nmd,0.215149709181804
ENST00000479339.3,ENSG00000153721.15,protein_coding,not_nmd,0.434000410464929
ENST00000441002.1,ENSG00000115590.11,protein_coding,not_nmd,0.10035792134975
ENST00000381059.5,ENSG00000182583.10,protein_coding,not_nmd,0.156539663039308
ENST00000396276.5,ENSG00000106066.11,protein_coding,not_nmd,0.275880731276477
ENST00000321764.3,ENSG00000185015.5,protein_coding,not_nmd,0.403700489222005
ENST00000454295.4,ENSG00000152939.12,protein_coding,not_nmd,0.0135331768510451
ENST00000507588.1,ENSG00000068078.15,protein_coding,not_nmd,0.19149999139257
ENST00000285679.8,ENSG00000155313.13,protein_coding,not_nmd,0.221705816712129
ENST00000373443.5,ENSG00000142920.14,protein_coding,not_nmd,0.540310214319035
ENST00000302506.5,ENSG00000164045.9,protein_coding,not_nmd,0.258705616612233
ENST00000414170.5,ENSG00000166035.8,protein_coding,not_nmd,0.181743648762463
ENST00000542977.3,ENSG00000137497.15,protein_coding,not_nmd,0.181306751241654
ENST00000545512.1,ENSG00000111732.8,protein_coding,not_nmd,0.124675149014382
ENST00000367404.6,ENSG00000120253.11,protein_coding,not_nmd,0.108786125014514
ENST00000374787.5,ENSG00000136824.16,protein_coding,not_nmd,0.391024409015497
ENST00000554864.5,ENSG00000134769.19,protein_coding,not_nmd,0.598811797004183
ENST00000553588.1,ENSG00000089916.15,protein_coding,not_nmd,0.0437819290972988
ENST00000601355.1,ENSG00000083807.7,protein_coding,not_nmd,0.0635413043406663
ENST00000366714.2,ENSG00000198835.3,protein_coding,not_nmd,0.0509505708944671
ENST00000243903.5,ENSG00000101442.9,protein_coding,not_nmd,0.053449062791468
ENST00000517730.3,ENSG00000078674.15,protein_coding,not_nmd,0.511535060786619
ENST00000265727.9,ENSG00000008277.12,protein_coding,not_nmd,0.083719074232358
ENST00000415803.2,ENSG00000164542.10,protein_coding,not_nmd,0.0384813140748209
ENST00000585941.3,ENSG00000005156.9,protein_coding,not_nmd,0.0701378514891327
ENST00000377047.6,ENSG00000183098.8,protein_coding,not_nmd,0.110974546471432
ENST00000267845.5,ENSG00000140287.8,protein_coding,not_nmd,0.4458660306789
ENST00000297268.8,ENSG00000164692.15,protein_coding,not_nmd,0.173561015795199
ENST00000525498.3,ENSG00000021762.17,protein_coding,not_nmd,0.0585494283357772
ENST00000446996.3,ENSG00000130203.7,protein_coding,not_nmd,0.114304914445943
ENST00000575842.3,ENSG00000184009.7,protein_coding,not_nmd,0.411400040272973
ENST00000446679.4,ENSG00000161944.14,protein_coding,not_nmd,0.110037770329196
ENST00000294618.9,ENSG00000130158.11,protein_coding,not_nmd,0.0465576489315479
ENST00000372309.5,ENSG00000126878.10,protein_coding,not_nmd,0.164616709922532
ENST00000328504.3,ENSG00000185594.4,protein_coding,not_nmd,0.227909076330873
ENST00000370228.1,ENSG00000107815.5,protein_coding,not_nmd,0.143292204383946
ENST00000417191.2,ENSG00000264522.3,protein_coding,not_nmd,0.281703635023123
ENST00000353546.5,ENSG00000101199.10,protein_coding,not_nmd,0.049143675450463
ENST00000558566.1,ENSG00000092330.13,protein_coding,not_nmd,0.3944731132387
ENST00000409851.5,ENSG00000040933.13,protein_coding,not_nmd,0.48599473759111
ENST00000394013.4,ENSG00000181852.15,protein_coding,not_nmd,0.712082973590737
ENST00000215781.2,ENSG00000099985.3,protein_coding,not_nmd,0.0417051163560812
ENST00000521849.3,ENSG00000134824.11,protein_coding,not_nmd,0.14384642099159
ENST00000555423.3,ENSG00000087299.9,protein_coding,not_nmd,0.156536138783242
ENST00000474923.1,ENSG00000198704.7,protein_coding,not_nmd,0.876817556635087
ENST00000535697.3,ENSG00000187391.15,protein_coding,not_nmd,0.0191085313702936
ENST00000356327.7,ENSG00000075651.13,protein_coding,not_nmd,0.0163892267364351
ENST00000401731.3,ENSG00000007306.12,protein_coding,not_nmd,0.238955471536271
ENST00000418572.4,ENSG00000170581.11,protein_coding,not_nmd,0.328147350536007
ENST00000426877.2,ENSG00000181029.8,protein_coding,not_nmd,0.101936476787575
ENST00000312423.2,ENSG00000173928.2,protein_coding,not_nmd,0.027437208429098
ENST00000399725.4,ENSG00000101773.14,protein_coding,not_nmd,0.487849563829955
ENST00000464496.3,ENSG00000075785.10,protein_coding,not_nmd,0.218375871774708
ENST00000299952.4,ENSG00000140832.7,protein_coding,not_nmd,0.0279409016634704
ENST00000369846.6,ENSG00000135338.11,protein_coding,not_nmd,0.077686747922875
ENST00000529102.1,ENSG00000119714.8,protein_coding,not_nmd,0.0932420186124561
ENST00000446041.4,ENSG00000114120.9,protein_coding,not_nmd,0.131751819756256
ENST00000397360.2,ENSG00000116985.8,protein_coding,not_nmd,0.390479454961235
ENST00000296484.4,ENSG00000164087.5,protein_coding,not_nmd,0.0647523824614751
ENST00000352371.3,ENSG00000100336.15,protein_coding,not_nmd,0.13144413737234
ENST00000438075.4,ENSG00000204482.8,protein_coding,not_nmd,0.651603095246713
ENST00000383847.4,ENSG00000175182.11,protein_coding,not_nmd,0.189387194525271
ENST00000449822.3,ENSG00000130363.9,protein_coding,not_nmd,0.165981832703925
ENST00000528700.1,ENSG00000085063.12,protein_coding,not_nmd,0.413040267412137
ENST00000282032.3,ENSG00000152219.4,protein_coding,not_nmd,0.0594877925477528
ENST00000436959.5,ENSG00000184445.9,protein_coding,not_nmd,0.969950867086018
ENST00000369722.5,ENSG00000116459.8,protein_coding,not_nmd,0.291327523145927
ENST00000456404.3,ENSG00000171552.10,protein_coding,not_nmd,0.110133250651677
ENST00000619707.2,ENSG00000147894.12,protein_coding,not_nmd,0.0663899754784524
ENST00000544492.3,ENSG00000136161.10,protein_coding,not_nmd,0.808790312422065
ENST00000428002.4,ENSG00000184277.10,protein_coding,not_nmd,0.08449023820655
ENST00000322914.5,ENSG00000141524.13,protein_coding,not_nmd,0.139480838444603
ENST00000559081.1,ENSG00000140319.8,protein_coding,not_nmd,0.135062472335916
ENST00000437877.1,ENSG00000002822.13,protein_coding,not_nmd,0.235185226157056
ENST00000448076.5,ENSG00000184937.10,protein_coding,not_nmd,0.623944714837438
ENST00000398153.4,ENSG00000111906.15,protein_coding,not_nmd,0.0879135529382009
ENST00000372571.3,ENSG00000198815.6,protein_coding,not_nmd,0.0525715313404098
ENST00000566442.3,ENSG00000214013.7,protein_coding,not_nmd,0.748468335452553
ENST00000366993.5,ENSG00000143493.10,protein_coding,not_nmd,0.0511284008686511
ENST00000262776.5,ENSG00000108679.10,protein_coding,not_nmd,0.35239419591301
ENST00000558659.3,ENSG00000140481.11,protein_coding,not_nmd,0.231160371620496
ENST00000407653.1,ENSG00000146535.11,protein_coding,not_nmd,0.0771785150584972
ENST00000522605.1,ENSG00000253910.2,protein_coding,not_nmd,0.013464337126283
ENST00000447974.3,ENSG00000184154.10,protein_coding,not_nmd,0.0455032875964385
ENST00000291582.5,ENSG00000160224.14,protein_coding,not_nmd,0.173354546951841
ENST00000298694.6,ENSG00000165801.7,protein_coding,not_nmd,0.259706974991718
ENST00000330838.8,ENSG00000132466.15,protein_coding,not_nmd,0.103296017418453
ENST00000270112.4,ENSG00000142149.6,protein_coding,not_nmd,0.105658611683349
ENST00000443786.2,ENSG00000214367.5,protein_coding,not_nmd,0.34063026422242
ENST00000505283.1,ENSG00000113231.11,protein_coding,not_nmd,0.241901116215038
ENST00000372273.5,ENSG00000133678.11,protein_coding,not_nmd,0.0650603701666281
ENST00000296641.4,ENSG00000164220.6,protein_coding,not_nmd,0.0595275238435357
ENST00000524278.3,ENSG00000082556.8,protein_coding,not_nmd,0.214766763357296
ENST00000379170.6,ENSG00000050393.9,protein_coding,not_nmd,0.0633075556934322
ENST00000408938.2,ENSG00000221909.2,protein_coding,not_nmd,0.069634693470163
ENST00000265171.7,ENSG00000138798.9,protein_coding,not_nmd,0.316337881942345
ENST00000215829.5,ENSG00000100028.9,protein_coding,not_nmd,0.284136748868746
ENST00000508602.3,ENSG00000204179.8,protein_coding,not_nmd,0.151838992364537
ENST00000380568.5,ENSG00000137878.14,protein_coding,not_nmd,0.0979830609399147
ENST00000397638.4,ENSG00000160310.14,protein_coding,not_nmd,0.320901500680423
ENST00000618411.2,ENSG00000087087.16,protein_coding,not_nmd,0.226860614349976
ENST00000599359.1,ENSG00000125735.8,protein_coding,not_nmd,0.608528656788951
ENST00000538576.3,ENSG00000155380.9,protein_coding,not_nmd,0.136893503889806
ENST00000379115.6,ENSG00000007372.18,protein_coding,not_nmd,0.804880762323418
ENST00000360274.6,ENSG00000188191.12,protein_coding,not_nmd,0.334858877506127
ENST00000354685.5,ENSG00000179532.10,protein_coding,not_nmd,0.298451762246964
ENST00000354340.6,ENSG00000062370.14,protein_coding,not_nmd,0.0114526309181589
ENST00000368299.5,ENSG00000160789.17,protein_coding,not_nmd,0.292595997942548
ENST00000568328.3,ENSG00000175267.12,protein_coding,not_nmd,0.0978618610338299
ENST00000296473.5,ENSG00000164077.11,protein_coding,not_nmd,0.287440781026113
ENST00000426967.3,ENSG00000204536.11,protein_coding,not_nmd,0.162638724473821
ENST00000560905.1,ENSG00000137824.13,protein_coding,not_nmd,0.271547884016055
ENST00000345429.8,ENSG00000139793.16,protein_coding,not_nmd,0.594927567810751
ENST00000370950.5,ENSG00000116754.11,protein_coding,not_nmd,0.0388940693506705
ENST00000325658.3,ENSG00000100614.15,protein_coding,not_nmd,0.0560905527771407
ENST00000412048.3,ENSG00000172995.14,protein_coding,not_nmd,0.418192269711317
ENST00000375452.3,ENSG00000131059.9,protein_coding,not_nmd,0.243672807035597
ENST00000358394.5,ENSG00000079385.19,protein_coding,not_nmd,0.137276959282189
ENST00000591099.4,ENSG00000104886.7,protein_coding,not_nmd,0.426531645563538
ENST00000215812.6,ENSG00000100012.9,protein_coding,not_nmd,0.10725399136381
ENST00000549767.1,ENSG00000170890.11,protein_coding,not_nmd,0.236684185785737
ENST00000497013.1,ENSG00000221978.9,protein_coding,not_nmd,0.652700595885105
ENST00000596085.1,ENSG00000204519.8,protein_coding,not_nmd,0.348878029661883
ENST00000370384.5,ENSG00000135314.10,protein_coding,not_nmd,0.580591159551097
ENST00000448417.1,ENSG00000162729.11,protein_coding,not_nmd,0.111113860840692
ENST00000375352.1,ENSG00000204345.1,protein_coding,not_nmd,0.0765163181335501
ENST00000403050.5,ENSG00000106443.12,protein_coding,not_nmd,0.171371336697453
ENST00000415431.3,ENSG00000165140.7,protein_coding,not_nmd,0.444968296622813
ENST00000375215.3,ENSG00000204323.5,protein_coding,not_nmd,0.947933088971682
ENST00000592537.3,ENSG00000126246.7,protein_coding,not_nmd,0.106478457828801
ENST00000240731.4,ENSG00000121417.11,protein_coding,not_nmd,0.0516237531212252
ENST00000339746.6,ENSG00000135299.14,protein_coding,not_nmd,0.399224489764122
ENST00000217254.9,ENSG00000101276.12,protein_coding,not_nmd,0.0771087869310286
ENST00000456345.1,ENSG00000168958.17,protein_coding,not_nmd,0.109824817831448
ENST00000289734.9,ENSG00000029534.17,protein_coding,not_nmd,0.1489688206877
ENST00000422053.3,ENSG00000101255.8,protein_coding,not_nmd,0.376824000104316
ENST00000482911.2,ENSG00000188467.8,protein_coding,not_nmd,0.0345678494525502
ENST00000234111.6,ENSG00000115758.10,protein_coding,not_nmd,0.427586167619672
ENST00000595018.3,ENSG00000105323.14,protein_coding,not_nmd,0.0501650474595593
ENST00000587525.3,ENSG00000141837.16,protein_coding,not_nmd,0.0250679787573868
ENST00000233025.9,ENSG00000114902.11,protein_coding,not_nmd,0.22873697422359
ENST00000301336.6,ENSG00000167705.9,protein_coding,not_nmd,0.515165296016761
ENST00000368373.5,ENSG00000177628.13,protein_coding,not_nmd,0.0964567209901484
ENST00000248550.7,ENSG00000006576.14,protein_coding,not_nmd,0.0262731636180149
ENST00000310128.6,ENSG00000175538.8,protein_coding,not_nmd,0.224373264970227
ENST00000371755.5,ENSG00000112759.14,protein_coding,not_nmd,0.0590430496431543
ENST00000568558.3,ENSG00000188603.14,protein_coding,not_nmd,0.519202041800101
ENST00000450448.3,ENSG00000177685.14,protein_coding,not_nmd,0.366152542328834
ENST00000328945.6,ENSG00000184860.7,protein_coding,not_nmd,0.0196467448850525
ENST00000389386.5,ENSG00000075399.10,protein_coding,not_nmd,0.0729979505291537
ENST00000397270.1,ENSG00000129965.11,protein_coding,not_nmd,0.53689464481339
ENST00000467265.3,ENSG00000163219.9,protein_coding,not_nmd,0.315017677452243
ENST00000295633.5,ENSG00000163430.7,protein_coding,not_nmd,0.205424693018121
ENST00000540351.1,ENSG00000150991.12,protein_coding,not_nmd,0.0869426204288474
ENST00000421754.3,ENSG00000030419.14,protein_coding,not_nmd,0.0690331932475466
ENST00000508170.3,ENSG00000134853.9,protein_coding,not_nmd,0.0613559979159511
ENST00000542778.3,ENSG00000185049.10,protein_coding,not_nmd,0.125090266416663
ENST00000375972.5,ENSG00000136758.16,protein_coding,not_nmd,0.169896357819282
ENST00000611692.2,ENSG00000105085.8,protein_coding,not_nmd,0.235168322600364
ENST00000367657.5,ENSG00000152092.13,protein_coding,not_nmd,0.151076834173394
ENST00000340339.4,ENSG00000159618.13,protein_coding,not_nmd,0.257203957604258
ENST00000291906.4,ENSG00000160447.6,protein_coding,not_nmd,0.536321629300717
ENST00000453327.5,ENSG00000110881.9,protein_coding,not_nmd,0.0807222109117408
ENST00000310836.8,ENSG00000174607.8,protein_coding,not_nmd,0.123675780841129
ENST00000394173.6,ENSG00000090659.15,protein_coding,not_nmd,0.0908658330298326
ENST00000612661.1,ENSG00000277443.1,protein_coding,not_nmd,0.0406433629164487
ENST00000339051.2,ENSG00000188729.4,protein_coding,not_nmd,0.125453249363068
ENST00000426933.4,ENSG00000120451.8,protein_coding,not_nmd,0.0991369424531435
ENST00000377541.3,ENSG00000049246.12,protein_coding,not_nmd,0.646804016457732
ENST00000380377.6,ENSG00000171530.11,protein_coding,not_nmd,0.178794370601951
ENST00000426532.4,ENSG00000012223.10,protein_coding,not_nmd,0.485550651702436
ENST00000551241.3,ENSG00000089127.10,protein_coding,not_nmd,0.0884134931929082
ENST00000592425.1,ENSG00000103199.11,protein_coding,not_nmd,0.1140012058243
ENST00000518882.2,ENSG00000253873.3,protein_coding,not_nmd,0.0312678021208814
ENST00000262519.10,ENSG00000099381.14,protein_coding,not_nmd,0.440546377229394
ENST00000371313.2,ENSG00000171155.7,protein_coding,not_nmd,0.159329680327475
ENST00000547152.1,ENSG00000205022.7,protein_coding,not_nmd,0.105864189906405
ENSTR0000244174.7,ENSGR0000124334.14,protein_coding,not_nmd,0.298497595962063
ENST00000571542.3,ENSG00000108448.18,protein_coding,not_nmd,0.662313783064997
