id,gene_id,transcript_type,Class,prob
ENST00000368901.3,ENSG00000138161.10,nonsense_mediated_decay,nonsense_mediated_decay,0.907086992998539
ENST00000389262.6,ENSG00000070413.16,nonsense_mediated_decay,nonsense_mediated_decay,0.603438491354301
ENST00000524618.3,ENSG00000117640.15,protein_coding,not_nmd,0.135237279792943
ENST00000325658.3,ENSG00000100614.15,protein_coding,not_nmd,0.0773544389607577
ENST00000404473.4,ENSG00000173124.12,nonsense_mediated_decay,nonsense_mediated_decay,0.776688250589441
ENST00000621013.2,ENSG00000143570.15,protein_coding,not_nmd,0.275168966903358
ENST00000439290.3,ENSG00000148343.16,nonsense_mediated_decay,nonsense_mediated_decay,0.950189171846331
ENST00000581870.1,ENSG00000177303.7,protein_coding,not_nmd,0.415269098352998
ENST00000301905.6,ENSG00000168078.7,protein_coding,not_nmd,0.652637288402581
ENST00000449822.3,ENSG00000130363.9,protein_coding,not_nmd,0.154034912738969
ENST00000454668.2,ENSG00000099849.12,protein_coding,not_nmd,0.100398641805507
ENST00000524333.3,ENSG00000164941.11,nonsense_mediated_decay,nonsense_mediated_decay,0.993027998652327
ENST00000536343.3,ENSG00000102858.10,nonsense_mediated_decay,nonsense_mediated_decay,0.976134829100558
ENST00000552199.3,ENSG00000127328.19,nonsense_mediated_decay,nonsense_mediated_decay,0.96829587936229
ENST00000310816.6,ENSG00000109339.16,nonsense_mediated_decay,nonsense_mediated_decay,0.823696085339792
ENST00000620437.2,ENSG00000068903.17,protein_coding,not_nmd,0.477535824950317
ENST00000371313.2,ENSG00000171155.7,protein_coding,not_nmd,0.147509952297951
ENST00000395491.4,ENSG00000034152.16,nonsense_mediated_decay,nonsense_mediated_decay,0.663669260907836
ENST00000416695.4,ENSG00000188167.6,protein_coding,not_nmd,0.0365770446118668
ENST00000431076.3,ENSG00000144278.12,nonsense_mediated_decay,nonsense_mediated_decay,0.821275620177501
ENST00000573062.3,ENSG00000141258.10,nonsense_mediated_decay,nonsense_mediated_decay,0.965992889912759
ENST00000006015.3,ENSG00000005073.5,protein_coding,not_nmd,0.026783221967819
ENST00000524388.3,ENSG00000149380.9,nonsense_mediated_decay,nonsense_mediated_decay,0.984137394061875
ENST00000526729.1,ENSG00000150676.10,protein_coding,not_nmd,0.120526717627233
ENST00000564631.3,ENSG00000166479.7,nonsense_mediated_decay,nonsense_mediated_decay,0.821035744455304
ENST00000368007.6,ENSG00000158793.11,protein_coding,not_nmd,0.371620391164377
ENST00000430085.3,ENSG00000122786.17,nonsense_mediated_decay,nonsense_mediated_decay,0.945352187974316
ENST00000456057.3,ENSG00000124593.12,nonsense_mediated_decay,nonsense_mediated_decay,0.969716044860082
ENST00000466323.3,ENSG00000010404.15,nonsense_mediated_decay,nonsense_mediated_decay,0.965992889912759
ENST00000506830.3,ENSG00000112659.11,nonsense_mediated_decay,nonsense_mediated_decay,0.909487298538281
ENST00000555879.3,ENSG00000140153.15,nonsense_mediated_decay,nonsense_mediated_decay,0.241164510340077
ENST00000430254.1,ENSG00000115993.9,protein_coding,not_nmd,0.537023100428476
ENST00000471599.3,ENSG00000025800.11,nonsense_mediated_decay,nonsense_mediated_decay,0.796647182078848
ENST00000585688.3,ENSG00000171466.7,nonsense_mediated_decay,nonsense_mediated_decay,0.737820483394287
ENST00000329620.7,ENSG00000183066.12,nonsense_mediated_decay,nonsense_mediated_decay,0.964044257706542
ENST00000295633.5,ENSG00000163430.7,protein_coding,not_nmd,0.24967184603423
ENST00000342677.8,ENSG00000033170.14,nonsense_mediated_decay,nonsense_mediated_decay,0.938257229390904
ENST00000434822.1,ENSG00000213297.6,nonsense_mediated_decay,nonsense_mediated_decay,0.871915620811341
ENST00000222747.5,ENSG00000106025.6,protein_coding,not_nmd,0.379727626459288
ENST00000407653.1,ENSG00000146535.11,protein_coding,not_nmd,0.143701990212773
ENST00000448950.3,ENSG00000143994.11,nonsense_mediated_decay,nonsense_mediated_decay,0.876088461526117
ENST00000502503.1,ENSG00000113391.14,nonsense_mediated_decay,nonsense_mediated_decay,0.933760212153977
ENST00000415803.2,ENSG00000164542.10,protein_coding,not_nmd,0.0242218670715605
ENST00000521516.3,ENSG00000147421.15,nonsense_mediated_decay,nonsense_mediated_decay,0.922396103694676
ENST00000367961.6,ENSG00000072694.16,protein_coding,not_nmd,0.155952132442932
ENST00000370548.3,ENSG00000267561.2,protein_coding,not_nmd,0.0993064369108808
ENST00000605597.3,ENSG00000156026.12,nonsense_mediated_decay,nonsense_mediated_decay,0.341960583851861
ENST00000448417.1,ENSG00000162729.11,protein_coding,not_nmd,0.258500140566473
ENST00000378012.3,ENSG00000204936.7,nonsense_mediated_decay,nonsense_mediated_decay,0.853890021785885
ENST00000392789.2,ENSG00000109929.7,protein_coding,not_nmd,0.356552105403677
ENST00000514302.3,ENSG00000155269.9,nonsense_mediated_decay,nonsense_mediated_decay,0.9501561693712
ENSTR0000381233.5,ENSGR0000196433.9,protein_coding,not_nmd,0.163791803560404
ENST00000252456.4,ENSG00000130176.5,protein_coding,not_nmd,0.39262537459115
ENST00000397998.5,ENSG00000147408.12,nonsense_mediated_decay,nonsense_mediated_decay,0.965687133543935
ENST00000456458.3,ENSG00000122643.16,nonsense_mediated_decay,nonsense_mediated_decay,0.451117320712048
ENST00000441002.1,ENSG00000115590.11,protein_coding,not_nmd,0.176513699111224
ENST00000503114.1,ENSG00000146063.16,nonsense_mediated_decay,nonsense_mediated_decay,0.964264745174459
ENST00000437519.3,ENSG00000183955.10,nonsense_mediated_decay,nonsense_mediated_decay,0.10737901587996
ENST00000514509.3,ENSG00000172901.17,nonsense_mediated_decay,nonsense_mediated_decay,0.987953698317061
ENST00000573331.3,ENSG00000262481.3,nonsense_mediated_decay,nonsense_mediated_decay,0.888127188689981
ENST00000616070.2,ENSG00000196684.10,nonsense_mediated_decay,nonsense_mediated_decay,0.724827826794549
ENST00000378244.4,ENSG00000166153.14,nonsense_mediated_decay,nonsense_mediated_decay,0.965417719769963
ENST00000380707.6,ENSG00000172062.14,protein_coding,not_nmd,0.440308490629176
ENST00000420137.3,ENSG00000164031.14,nonsense_mediated_decay,nonsense_mediated_decay,0.298688228852394
ENST00000450448.3,ENSG00000177685.14,protein_coding,not_nmd,0.390109261097517
ENST00000525143.3,ENSG00000255346.7,nonsense_mediated_decay,nonsense_mediated_decay,0.930322085070981
ENST00000296210.9,ENSG00000163870.12,protein_coding,not_nmd,0.636773732120058
ENST00000393264.2,ENSG00000213279.2,lincRNA,not_nmd,0.045169368679491
ENST00000446679.4,ENSG00000161944.14,protein_coding,not_nmd,0.131745293693623
ENST00000517876.3,ENSG00000155508.11,protein_coding,not_nmd,0.39279431998374
ENST00000582229.1,ENSG00000154040.18,nonsense_mediated_decay,nonsense_mediated_decay,0.679252594104988
ENST00000601016.3,ENSG00000102125.13,protein_coding,not_nmd,0.534108682700864
ENST00000299596.6,ENSG00000166471.8,nonsense_mediated_decay,nonsense_mediated_decay,0.885445570191096
ENST00000484069.1,ENSG00000001497.14,nonsense_mediated_decay,nonsense_mediated_decay,0.96262517973912
ENST00000519676.3,ENSG00000174032.14,protein_coding,not_nmd,0.116655998399523
ENST00000585311.3,ENSG00000125434.8,nonsense_mediated_decay,nonsense_mediated_decay,0.965400165625758
ENST00000612786.2,ENSG00000082556.8,protein_coding,not_nmd,0.390376263231318
ENST00000397389.4,ENSG00000111325.14,protein_coding,not_nmd,0.775412916677932
ENST00000433728.3,ENSG00000183765.18,nonsense_mediated_decay,nonsense_mediated_decay,0.96546699478696
ENST00000586366.3,ENSG00000166377.17,nonsense_mediated_decay,nonsense_mediated_decay,0.873791832062609
ENST00000377840.4,ENSG00000196092.10,nonsense_mediated_decay,nonsense_mediated_decay,0.934136639692534
ENST00000414029.1,ENSG00000213699.6,nonsense_mediated_decay,nonsense_mediated_decay,0.120541974844985
ENST00000461727.3,ENSG00000187017.12,protein_coding,not_nmd,0.325867825264641
ENST00000485895.4,ENSG00000157578.11,protein_coding,not_nmd,0.245261924612523
ENST00000518883.4,ENSG00000165046.10,nonsense_mediated_decay,nonsense_mediated_decay,0.83323984938518
ENST00000540935.3,ENSG00000013573.14,nonsense_mediated_decay,nonsense_mediated_decay,0.907753532246825
ENST00000468982.3,ENSG00000177398.16,nonsense_mediated_decay,nonsense_mediated_decay,0.716551697743354
ENST00000612338.2,ENSG00000145990.8,protein_coding,not_nmd,0.0283895409348309
ENST00000560905.1,ENSG00000137824.13,protein_coding,not_nmd,0.445963064867668
ENST00000486791.3,ENSG00000198223.12,nonsense_mediated_decay,nonsense_mediated_decay,0.966206873670811
ENST00000518280.3,ENSG00000186335.6,nonsense_mediated_decay,nonsense_mediated_decay,0.74792327428429
ENST00000531512.3,ENSG00000137573.11,nonsense_mediated_decay,nonsense_mediated_decay,0.579019722075677
ENST00000533639.3,ENSG00000140798.13,nonsense_mediated_decay,nonsense_mediated_decay,0.934264909995987
ENST00000591958.3,ENSG00000187266.11,nonsense_mediated_decay,nonsense_mediated_decay,0.914276607287965
ENST00000367404.6,ENSG00000120253.11,protein_coding,not_nmd,0.151078526570466
ENST00000393216.2,ENSG00000188523.6,protein_coding,not_nmd,0.0968550728613926
ENST00000448926.3,ENSG00000105983.17,nonsense_mediated_decay,nonsense_mediated_decay,0.134955691612403
ENST00000457456.3,ENSG00000114867.17,protein_coding,not_nmd,0.188082365766459
ENST00000572244.3,ENSG00000103313.9,nonsense_mediated_decay,nonsense_mediated_decay,0.433312468260383
ENST00000573539.3,ENSG00000167723.12,nonsense_mediated_decay,nonsense_mediated_decay,0.99552283064319
ENST00000373535.4,ENSG00000146192.12,nonsense_mediated_decay,nonsense_mediated_decay,0.943978558304046
ENST00000395047.4,ENSG00000213585.8,protein_coding,not_nmd,0.299256916121002
ENST00000395656.4,ENSG00000141127.12,nonsense_mediated_decay,nonsense_mediated_decay,0.719236092246723
ENST00000443455.3,ENSG00000196912.10,nonsense_mediated_decay,nonsense_mediated_decay,0.949142615596831
ENST00000509137.4,ENSG00000161243.6,protein_coding,not_nmd,0.785180210914244
ENST00000511880.5,ENSG00000156194.15,nonsense_mediated_decay,nonsense_mediated_decay,0.989178934539517
ENST00000534047.3,ENSG00000133805.13,nonsense_mediated_decay,nonsense_mediated_decay,0.987750968201487
ENST00000539244.4,ENSG00000141380.11,nonsense_mediated_decay,nonsense_mediated_decay,0.398503780507765
ENST00000557584.3,ENSG00000119723.13,nonsense_mediated_decay,nonsense_mediated_decay,0.572421872942174
ENST00000418700.3,ENSG00000163818.14,nonsense_mediated_decay,nonsense_mediated_decay,0.710675657716632
ENST00000378052.3,ENSG00000204946.7,nonsense_mediated_decay,nonsense_mediated_decay,0.973161433509959
ENST00000445215.3,ENSG00000100227.15,nonsense_mediated_decay,nonsense_mediated_decay,0.937372940568328
ENST00000374967.4,ENSG00000188452.11,nonsense_mediated_decay,nonsense_mediated_decay,0.905306846933462
ENST00000409285.4,ENSG00000100987.12,nonsense_mediated_decay,nonsense_mediated_decay,0.893258923588098
ENST00000494977.1,ENSG00000139132.12,nonsense_mediated_decay,nonsense_mediated_decay,0.967024527967233
ENST00000497424.3,ENSG00000125779.19,protein_coding,not_nmd,0.270454725823466
ENST00000622755.2,ENSG00000196873.13,nonsense_mediated_decay,nonsense_mediated_decay,0.692358158106955
ENST00000590465.3,ENSG00000021488.10,nonsense_mediated_decay,nonsense_mediated_decay,0.762330230562924
ENST00000544492.3,ENSG00000136161.10,protein_coding,not_nmd,0.804005589038608
ENST00000515231.3,ENSG00000152495.8,nonsense_mediated_decay,nonsense_mediated_decay,0.830637342386079
ENST00000576370.3,ENSG00000166260.8,nonsense_mediated_decay,nonsense_mediated_decay,0.664105429001181
ENST00000222212.4,ENSG00000105605.5,protein_coding,not_nmd,0.102696564151219
ENST00000389576.4,ENSG00000167419.8,nonsense_mediated_decay,nonsense_mediated_decay,0.871786369764829
ENST00000436282.1,ENSG00000100038.17,nonsense_mediated_decay,nonsense_mediated_decay,0.714020174411256
ENST00000378206.3,ENSG00000169598.13,nonsense_mediated_decay,nonsense_mediated_decay,0.265398868609074
ENST00000424847.4,ENSG00000137274.10,nonsense_mediated_decay,nonsense_mediated_decay,0.684540092936706
ENST00000506018.3,ENSG00000143257.9,nonsense_mediated_decay,nonsense_mediated_decay,0.861375959126541
ENST00000380199.7,ENSG00000131732.9,protein_coding,not_nmd,0.0935210961777355
ENST00000380385.4,ENSG00000168079.14,protein_coding,not_nmd,0.56176526609335
ENST00000557842.3,ENSG00000140543.11,nonsense_mediated_decay,nonsense_mediated_decay,0.823952686877394
ENST00000579773.3,ENSG00000171916.14,nonsense_mediated_decay,nonsense_mediated_decay,0.685908870478735
ENST00000389651.6,ENSG00000168803.12,protein_coding,not_nmd,0.690119870741965
ENST00000395826.4,ENSG00000115138.8,protein_coding,not_nmd,0.137514681238513
ENST00000460411.3,ENSG00000125354.20,nonsense_mediated_decay,nonsense_mediated_decay,0.97819631715256
ENST00000468647.3,ENSG00000153303.14,nonsense_mediated_decay,nonsense_mediated_decay,0.982494430630704
ENST00000505599.3,ENSG00000188981.8,nonsense_mediated_decay,nonsense_mediated_decay,0.870426098908833
ENST00000539140.3,ENSG00000156171.12,protein_coding,not_nmd,0.450829787550137
ENST00000401731.3,ENSG00000007306.12,protein_coding,not_nmd,0.320987338555536
ENST00000404284.4,ENSG00000100284.18,nonsense_mediated_decay,nonsense_mediated_decay,0.979825938925624
ENST00000547152.1,ENSG00000205022.7,protein_coding,not_nmd,0.162641456646817
ENST00000551134.3,ENSG00000179088.12,nonsense_mediated_decay,nonsense_mediated_decay,0.812881319241809
ENST00000367509.6,ENSG00000121481.8,protein_coding,not_nmd,0.164124741206293
ENST00000532163.3,ENSG00000150776.15,protein_coding,not_nmd,0.299902879659531
ENST00000584709.3,ENSG00000141293.13,nonsense_mediated_decay,nonsense_mediated_decay,0.800250182404612
ENST00000609261.3,ENSG00000161999.9,protein_coding,not_nmd,0.0971610544910238
ENST00000414996.1,ENSG00000163719.16,nonsense_mediated_decay,nonsense_mediated_decay,0.949396626941328
ENST00000492095.3,ENSG00000157191.17,nonsense_mediated_decay,nonsense_mediated_decay,0.92523749220243
ENST00000321764.3,ENSG00000185015.5,protein_coding,not_nmd,0.303484524341151
ENST00000409539.1,ENSG00000241644.2,protein_coding,not_nmd,0.109214909991422
ENST00000524930.1,ENSG00000164483.14,nonsense_mediated_decay,nonsense_mediated_decay,0.426507294672324
ENST00000578577.3,ENSG00000131748.13,nonsense_mediated_decay,nonsense_mediated_decay,0.925904170938507
ENST00000581475.3,ENSG00000132199.16,nonsense_mediated_decay,nonsense_mediated_decay,0.893506518696952
ENST00000354422.3,ENSG00000188859.6,protein_coding,not_nmd,0.0722411809873525
ENST00000282032.3,ENSG00000152219.4,protein_coding,not_nmd,0.131525095589909
ENST00000356609.2,ENSG00000196660.8,nonsense_mediated_decay,nonsense_mediated_decay,0.159632526938449
ENST00000373925.3,ENSG00000130775.13,protein_coding,not_nmd,0.246266893527819
ENST00000422525.1,ENSG00000130540.11,nonsense_mediated_decay,nonsense_mediated_decay,0.905335563065729
ENST00000511969.2,ENSG00000151611.11,nonsense_mediated_decay,nonsense_mediated_decay,0.868386972372662
ENST00000616321.2,ENSG00000172725.11,nonsense_mediated_decay,nonsense_mediated_decay,0.97428905415984
ENST00000564620.3,ENSG00000141101.10,nonsense_mediated_decay,nonsense_mediated_decay,0.169780875632803
ENST00000432425.3,ENSG00000013441.13,nonsense_mediated_decay,nonsense_mediated_decay,0.889490340195001
ENST00000442720.3,ENSG00000129810.12,protein_coding,not_nmd,0.33035670616045
ENST00000437362.4,ENSG00000132780.14,nonsense_mediated_decay,nonsense_mediated_decay,0.608931306401302
ENST00000479748.3,ENSG00000066651.15,nonsense_mediated_decay,nonsense_mediated_decay,0.965209124560773
ENST00000483494.3,ENSG00000106331.12,nonsense_mediated_decay,nonsense_mediated_decay,0.827653036881099
ENST00000369722.5,ENSG00000116459.8,protein_coding,not_nmd,0.460827790418117
ENST00000409962.1,ENSG00000138075.9,nonsense_mediated_decay,nonsense_mediated_decay,0.76723667474047
ENST00000469553.4,ENSG00000152061.19,nonsense_mediated_decay,nonsense_mediated_decay,0.941423705021554
ENST00000486512.3,ENSG00000138075.9,nonsense_mediated_decay,nonsense_mediated_decay,0.69057621345866
ENST00000314915.6,ENSG00000176697.16,protein_coding,not_nmd,0.0328091100589495
ENST00000394049.3,ENSG00000213424.6,nonsense_mediated_decay,nonsense_mediated_decay,0.277074505073456
ENST00000449378.1,ENSG00000171174.11,nonsense_mediated_decay,nonsense_mediated_decay,0.763604243657359
ENST00000469707.3,ENSG00000139793.16,nonsense_mediated_decay,nonsense_mediated_decay,0.973092928002108
ENST00000493763.3,ENSG00000146223.12,protein_coding,not_nmd,0.102600436569182
ENST00000532995.3,ENSG00000137501.14,nonsense_mediated_decay,nonsense_mediated_decay,0.582288049697204
ENST00000465727.3,ENSG00000078808.14,nonsense_mediated_decay,nonsense_mediated_decay,0.942325492765208
ENST00000494649.3,ENSG00000137074.16,nonsense_mediated_decay,nonsense_mediated_decay,0.75090637751591
ENST00000570980.1,ENSG00000213398.5,protein_coding,not_nmd,0.756644162189782
ENST00000488683.1,ENSG00000169504.12,nonsense_mediated_decay,nonsense_mediated_decay,0.759507131647999
ENST00000524795.3,ENSG00000166938.10,nonsense_mediated_decay,nonsense_mediated_decay,0.975676609780647
ENST00000555083.3,ENSG00000182256.10,protein_coding,not_nmd,0.199067688661787
ENST00000215781.2,ENSG00000099985.3,protein_coding,not_nmd,0.0249542604134636
ENST00000374180.3,ENSG00000119431.7,protein_coding,not_nmd,0.193928078592169
ENST00000482061.4,ENSG00000174928.13,nonsense_mediated_decay,nonsense_mediated_decay,0.66244036345269
ENST00000246868.4,ENSG00000126524.7,protein_coding,not_nmd,0.19035061130371
ENST00000456872.3,ENSG00000170892.8,protein_coding,not_nmd,0.148748002406979
ENST00000482848.5,ENSG00000139915.16,nonsense_mediated_decay,nonsense_mediated_decay,0.976372432504304
ENST00000512291.3,ENSG00000049283.15,nonsense_mediated_decay,nonsense_mediated_decay,0.969763816255107
ENST00000241651.4,ENSG00000122180.4,protein_coding,not_nmd,0.0757702423987092
ENST00000394261.2,ENSG00000134115.10,nonsense_mediated_decay,nonsense_mediated_decay,0.678197500853976
ENST00000373968.3,ENSG00000165471.6,protein_coding,not_nmd,0.0465938746431205
ENST00000486347.3,ENSG00000156504.14,protein_coding,not_nmd,0.125330061746511
ENST00000566347.3,ENSG00000128973.9,protein_coding,not_nmd,0.353113649635684
ENST00000603767.1,ENSG00000257207.5,nonsense_mediated_decay,nonsense_mediated_decay,0.905416653544201
ENST00000375921.4,ENSG00000131044.14,nonsense_mediated_decay,nonsense_mediated_decay,0.990005032127618
ENST00000396545.4,ENSG00000161955.14,protein_coding,not_nmd,0.456351169822244
ENST00000529761.3,ENSG00000172243.15,nonsense_mediated_decay,nonsense_mediated_decay,0.868229638150353
ENST00000536722.3,ENSG00000111783.10,nonsense_mediated_decay,nonsense_mediated_decay,0.968814662284031
ENST00000579152.1,ENSG00000108551.4,protein_coding,not_nmd,0.0474314507913213
ENST00000304045.4,ENSG00000169035.9,nonsense_mediated_decay,nonsense_mediated_decay,0.227580784469828
ENST00000394013.4,ENSG00000181852.15,protein_coding,not_nmd,0.608676782804239
ENST00000604604.1,ENSG00000133131.12,protein_coding,not_nmd,0.0346908043644739
ENST00000614300.2,ENSG00000189339.9,protein_coding,not_nmd,0.733441212254449
ENST00000342105.5,ENSG00000095794.17,protein_coding,not_nmd,0.157895950235256
ENST00000417453.3,ENSG00000149564.9,nonsense_mediated_decay,nonsense_mediated_decay,0.930746753157294
ENST00000449651.3,ENSG00000163297.14,nonsense_mediated_decay,nonsense_mediated_decay,0.930161465127957
ENST00000318988.8,ENSG00000175826.9,protein_coding,not_nmd,0.570203895534709
ENST00000332160.4,ENSG00000185432.11,protein_coding,not_nmd,0.0246368415295412
ENST00000378601.5,ENSG00000134574.9,nonsense_mediated_decay,nonsense_mediated_decay,0.972005530343408
ENST00000547104.1,ENSG00000185432.11,nonsense_mediated_decay,nonsense_mediated_decay,0.627484239183939
ENST00000394173.6,ENSG00000090659.15,protein_coding,not_nmd,0.153829664957414
ENST00000421674.3,ENSG00000171877.17,nonsense_mediated_decay,nonsense_mediated_decay,0.860876614978206
ENST00000436747.3,ENSG00000180902.14,nonsense_mediated_decay,nonsense_mediated_decay,0.965931354984958
ENST00000471308.3,ENSG00000090097.18,nonsense_mediated_decay,nonsense_mediated_decay,0.844607671247465
ENST00000596814.3,ENSG00000105053.8,nonsense_mediated_decay,nonsense_mediated_decay,0.795410412966349
ENST00000607388.1,ENSG00000197498.10,nonsense_mediated_decay,nonsense_mediated_decay,0.159826884496778
ENST00000507823.3,ENSG00000164466.10,nonsense_mediated_decay,nonsense_mediated_decay,0.288801078682642
ENST00000370852.4,ENSG00000146151.10,nonsense_mediated_decay,nonsense_mediated_decay,0.49731940018941
ENST00000379152.5,ENSG00000103064.11,nonsense_mediated_decay,nonsense_mediated_decay,0.953350072553487
ENST00000380120.4,ENSG00000198721.10,nonsense_mediated_decay,nonsense_mediated_decay,0.862664547720908
ENST00000434108.3,ENSG00000182132.10,protein_coding,not_nmd,0.168676992596515
ENST00000555497.3,ENSG00000070269.11,nonsense_mediated_decay,nonsense_mediated_decay,0.953722457510541
ENST00000383789.7,ENSG00000206562.9,protein_coding,not_nmd,0.207674840738012
ENST00000402613.3,ENSG00000170419.8,protein_coding,not_nmd,0.176423152173019
ENST00000532971.1,ENSG00000214756.5,protein_coding,not_nmd,0.0985925113416827
ENST00000599359.1,ENSG00000125735.8,protein_coding,not_nmd,0.556957944677208
ENST00000487126.3,ENSG00000166343.7,nonsense_mediated_decay,nonsense_mediated_decay,0.613869297378101
ENST00000588373.3,ENSG00000132471.9,nonsense_mediated_decay,nonsense_mediated_decay,0.472113353517659
ENST00000258534.10,ENSG00000136048.11,protein_coding,not_nmd,0.48542096721112
ENST00000403492.3,ENSG00000167077.10,protein_coding,not_nmd,0.179365685575543
ENST00000435068.3,ENSG00000122678.12,nonsense_mediated_decay,nonsense_mediated_decay,0.660345708864448
ENST00000603230.1,ENSG00000106927.9,nonsense_mediated_decay,nonsense_mediated_decay,0.95543031422798
ENST00000370384.5,ENSG00000135314.10,protein_coding,not_nmd,0.653878076068332
ENST00000414322.3,ENSG00000185176.10,nonsense_mediated_decay,nonsense_mediated_decay,0.672318607694424
ENST00000546561.2,ENSG00000127324.6,protein_coding,not_nmd,0.484950173487879
ENST00000338326.4,ENSG00000154645.11,protein_coding,not_nmd,0.0639667450757128
ENST00000555423.3,ENSG00000087299.9,protein_coding,not_nmd,0.152672329583183
ENST00000576820.3,ENSG00000196388.6,protein_coding,not_nmd,0.159306751826862
ENST00000571558.3,ENSG00000129197.12,nonsense_mediated_decay,nonsense_mediated_decay,0.612789940328969
ENST00000600429.3,ENSG00000090554.10,protein_coding,not_nmd,0.379796840484284
ENST00000621293.2,ENSG00000182612.8,nonsense_mediated_decay,nonsense_mediated_decay,0.862015179425686
ENST00000621805.2,ENSG00000099246.14,protein_coding,not_nmd,0.0466642262968757
ENST00000203664.7,ENSG00000089723.7,protein_coding,not_nmd,0.138334612065419
ENST00000525895.3,ENSG00000149179.11,nonsense_mediated_decay,nonsense_mediated_decay,0.44789200655222
ENST00000398187.4,ENSG00000077458.10,nonsense_mediated_decay,nonsense_mediated_decay,0.969552956958661
ENST00000319153.3,ENSG00000179407.3,protein_coding,not_nmd,0.211882810901992
ENST00000375175.1,ENSG00000136842.11,protein_coding,not_nmd,0.194250944327813
ENST00000448997.3,ENSG00000114735.7,nonsense_mediated_decay,nonsense_mediated_decay,0.523982287829912
ENST00000563065.3,ENSG00000166946.11,nonsense_mediated_decay,nonsense_mediated_decay,0.741418737866957
ENST00000539760.3,ENSG00000165819.9,nonsense_mediated_decay,nonsense_mediated_decay,0.977639031713762
ENST00000571673.1,ENSG00000132530.14,nonsense_mediated_decay,nonsense_mediated_decay,0.2375051050937
ENST00000323250.7,ENSG00000176890.13,protein_coding,not_nmd,0.156513546494932
ENST00000421754.3,ENSG00000030419.14,protein_coding,not_nmd,0.0923291668414814
ENST00000461073.3,ENSG00000204351.9,nonsense_mediated_decay,nonsense_mediated_decay,0.930161465127957
ENST00000312423.2,ENSG00000173928.2,protein_coding,not_nmd,0.0231430397460226
ENST00000414040.4,ENSG00000215788.7,nonsense_mediated_decay,nonsense_mediated_decay,0.846186717239141
ENST00000506639.3,ENSG00000242110.5,nonsense_mediated_decay,nonsense_mediated_decay,0.897279011329677
ENST00000507760.3,ENSG00000168228.12,nonsense_mediated_decay,nonsense_mediated_decay,0.965292146934603
ENST00000621217.2,ENSG00000125447.14,nonsense_mediated_decay,nonsense_mediated_decay,0.974867876961472
ENST00000358094.6,ENSG00000102349.12,nonsense_mediated_decay,nonsense_mediated_decay,0.938756167999061
ENST00000389682.5,ENSG00000211460.9,protein_coding,not_nmd,0.125371737258741
ENST00000430093.3,ENSG00000185658.11,nonsense_mediated_decay,nonsense_mediated_decay,0.978278400051826
ENST00000436414.3,ENSG00000157036.10,nonsense_mediated_decay,nonsense_mediated_decay,0.860755773240672
ENST00000467031.3,ENSG00000082482.11,nonsense_mediated_decay,nonsense_mediated_decay,0.864133044934845
ENST00000529464.3,ENSG00000079459.10,nonsense_mediated_decay,nonsense_mediated_decay,0.608335134037894
ENST00000411494.3,ENSG00000182132.10,protein_coding,not_nmd,0.176711343485957
ENST00000488066.3,ENSG00000186431.16,nonsense_mediated_decay,nonsense_mediated_decay,0.841405062662165
ENST00000496241.4,ENSG00000198721.10,nonsense_mediated_decay,nonsense_mediated_decay,0.848892568906793
ENST00000567962.3,ENSG00000186187.9,protein_coding,not_nmd,0.190508325330731
ENST00000602391.1,ENSG00000085274.13,nonsense_mediated_decay,nonsense_mediated_decay,0.901470502031421
ENST00000524426.3,ENSG00000151498.9,nonsense_mediated_decay,nonsense_mediated_decay,0.92971891437898
ENST00000568254.3,ENSG00000117616.15,nonsense_mediated_decay,nonsense_mediated_decay,0.788837098907723
ENST00000320152.8,ENSG00000099256.16,protein_coding,not_nmd,0.0941205117863093
ENST00000409097.3,ENSG00000158552.10,protein_coding,not_nmd,0.0975597147365463
ENST00000421333.4,ENSG00000213339.6,nonsense_mediated_decay,nonsense_mediated_decay,0.940580360777302
ENST00000524849.3,ENSG00000173653.5,nonsense_mediated_decay,nonsense_mediated_decay,0.815186810624916
ENST00000531352.3,ENSG00000078124.9,nonsense_mediated_decay,nonsense_mediated_decay,0.286715347730401
ENST00000596025.3,ENSG00000269190.3,nonsense_mediated_decay,nonsense_mediated_decay,0.709608407426607
ENST00000225648.3,ENSG00000108511.9,protein_coding,not_nmd,0.270998670748057
ENST00000421817.3,ENSG00000188452.11,nonsense_mediated_decay,nonsense_mediated_decay,0.936296568219947
ENST00000447007.3,ENSG00000159208.13,protein_coding,not_nmd,0.192233525642447
ENST00000529343.3,ENSG00000086991.10,nonsense_mediated_decay,nonsense_mediated_decay,0.943563323472539
ENST00000565062.3,ENSG00000141013.12,nonsense_mediated_decay,nonsense_mediated_decay,0.709699071944721
ENST00000571542.3,ENSG00000108448.18,protein_coding,not_nmd,0.651898107585799
ENST00000611692.2,ENSG00000105085.8,protein_coding,not_nmd,0.271832753763905
ENST00000548868.3,ENSG00000144306.11,nonsense_mediated_decay,nonsense_mediated_decay,0.785379716331262
ENST00000434815.1,ENSG00000234278.3,protein_coding,not_nmd,0.0921733708772452
ENST00000479770.1,ENSG00000150455.11,nonsense_mediated_decay,nonsense_mediated_decay,0.749005250005347
ENST00000495175.4,ENSG00000043514.13,nonsense_mediated_decay,nonsense_mediated_decay,0.86138392277799
